Occupation Field,Municipality,Skill,Count
"Försäljning, inköp, marknadsföring",Tyresö,svenska,433
"Försäljning, inköp, marknadsföring",Tyresö,försäljning,255
"Försäljning, inköp, marknadsföring",Tyresö,körkort,102
"Försäljning, inköp, marknadsföring",Tyresö,personlig utveckling,64
"Försäljning, inköp, marknadsföring",Tyresö,engelska,54
"Försäljning, inköp, marknadsföring",Tyresö,varumärken,42
"Försäljning, inköp, marknadsföring",Tyresö,telefonintervju,41
"Försäljning, inköp, marknadsföring",Tyresö,kommunikation,40
"Försäljning, inköp, marknadsföring",Tyresö,coachning,38
"Försäljning, inköp, marknadsföring",Tyresö,försäljningserfarenhet,37
"Försäljning, inköp, marknadsföring",Hallstahammar,försäljning,201
"Försäljning, inköp, marknadsföring",Hallstahammar,svenska,169
"Försäljning, inköp, marknadsföring",Hallstahammar,körkort,158
"Försäljning, inköp, marknadsföring",Hallstahammar,egen bil,119
"Försäljning, inköp, marknadsföring",Hallstahammar,trygghetsförsäkring,41
"Försäljning, inköp, marknadsföring",Hallstahammar,personlig utveckling,39
"Försäljning, inköp, marknadsföring",Hallstahammar,telefonintervju,36
"Försäljning, inköp, marknadsföring",Hallstahammar,varumärken,34
"Försäljning, inköp, marknadsföring",Hallstahammar,arbetsliv,32
"Försäljning, inköp, marknadsföring",Hallstahammar,säljerfarenhet,22
"Försäljning, inköp, marknadsföring",Kumla,svenska,303
"Försäljning, inköp, marknadsföring",Kumla,försäljning,214
"Försäljning, inköp, marknadsföring",Kumla,körkort,202
"Försäljning, inköp, marknadsföring",Kumla,personlig utveckling,123
"Försäljning, inköp, marknadsföring",Kumla,varumärken,99
"Försäljning, inköp, marknadsföring",Kumla,egen bil,73
"Försäljning, inköp, marknadsföring",Kumla,kundbemötande,26
"Försäljning, inköp, marknadsföring",Kumla,trygghetsförsäkring,22
"Försäljning, inköp, marknadsföring",Kumla,butik,21
"Försäljning, inköp, marknadsföring",Kumla,engelska,19
"Försäljning, inköp, marknadsföring",Forshaga,svenska,48
"Försäljning, inköp, marknadsföring",Forshaga,körkort,40
"Försäljning, inköp, marknadsföring",Forshaga,egen bil,37
"Försäljning, inköp, marknadsföring",Forshaga,försäljning,34
"Försäljning, inköp, marknadsföring",Forshaga,abonnemang,14
"Försäljning, inköp, marknadsföring",Forshaga,festivaler,14
"Försäljning, inköp, marknadsföring",Forshaga,trygghetsförsäkring,14
"Försäljning, inköp, marknadsföring",Forshaga,säljerfarenhet,12
"Försäljning, inköp, marknadsföring",Forshaga,sanering,6
"Försäljning, inköp, marknadsföring",Forshaga,arbetsliv,6
"Försäljning, inköp, marknadsföring",Hylte,svenska,124
"Försäljning, inköp, marknadsföring",Hylte,körkort,115
"Försäljning, inköp, marknadsföring",Hylte,försäljning,78
"Försäljning, inköp, marknadsföring",Hylte,egen bil,69
"Försäljning, inköp, marknadsföring",Hylte,rådgivning,37
"Försäljning, inköp, marknadsföring",Hylte,försäljningserfarenhet,35
"Försäljning, inköp, marknadsföring",Hylte,säkerhet,35
"Försäljning, inköp, marknadsföring",Hylte,engelska,16
"Försäljning, inköp, marknadsföring",Hylte,arbetsliv,16
"Försäljning, inköp, marknadsföring",Hylte,trygghetsförsäkring,11
"Försäljning, inköp, marknadsföring",Borgholm,svenska,91
"Försäljning, inköp, marknadsföring",Borgholm,försäljning,74
"Försäljning, inköp, marknadsföring",Borgholm,körkort,72
"Försäljning, inköp, marknadsföring",Borgholm,egen bil,68
"Försäljning, inköp, marknadsföring",Borgholm,engelska,28
"Försäljning, inköp, marknadsföring",Borgholm,arbetsliv,18
"Försäljning, inköp, marknadsföring",Borgholm,trygghetsförsäkring,11
"Försäljning, inköp, marknadsföring",Borgholm,företagsresor,10
"Försäljning, inköp, marknadsföring",Borgholm,kemikalier,10
"Försäljning, inköp, marknadsföring",Borgholm,säljerfarenhet,10
"Försäljning, inköp, marknadsföring",Staffanstorp,svenska,146
"Försäljning, inköp, marknadsföring",Staffanstorp,försäljning,133
"Försäljning, inköp, marknadsföring",Staffanstorp,körkort,92
"Försäljning, inköp, marknadsföring",Staffanstorp,egen bil,88
"Försäljning, inköp, marknadsföring",Staffanstorp,verktyg,47
"Försäljning, inköp, marknadsföring",Staffanstorp,kommunikation,28
"Försäljning, inköp, marknadsföring",Staffanstorp,trygghetsförsäkring,27
"Försäljning, inköp, marknadsföring",Staffanstorp,höjder,26
"Försäljning, inköp, marknadsföring",Staffanstorp,företagsresor,24
"Försäljning, inköp, marknadsföring",Staffanstorp,kemikalier,24
"Försäljning, inköp, marknadsföring",Vellinge,försäljning,201
"Försäljning, inköp, marknadsföring",Vellinge,körkort,176
"Försäljning, inköp, marknadsföring",Vellinge,svenska,174
"Försäljning, inköp, marknadsföring",Vellinge,egen bil,168
"Försäljning, inköp, marknadsföring",Vellinge,verktyg,56
"Försäljning, inköp, marknadsföring",Vellinge,trygghetsförsäkring,55
"Försäljning, inköp, marknadsföring",Vellinge,kommunikation,37
"Försäljning, inköp, marknadsföring",Vellinge,säljerfarenhet,36
"Försäljning, inköp, marknadsföring",Vellinge,luftreningssystem,35
"Försäljning, inköp, marknadsföring",Vellinge,kundbemötande,34
"Försäljning, inköp, marknadsföring",Vaggeryd,svenska,111
"Försäljning, inköp, marknadsföring",Vaggeryd,körkort,107
"Försäljning, inköp, marknadsföring",Vaggeryd,egen bil,97
"Försäljning, inköp, marknadsföring",Vaggeryd,försäljning,68
"Försäljning, inköp, marknadsföring",Vaggeryd,engelska,18
"Försäljning, inköp, marknadsföring",Vaggeryd,arbetsliv,17
"Försäljning, inköp, marknadsföring",Vaggeryd,trygghetsförsäkring,15
"Försäljning, inköp, marknadsföring",Vaggeryd,företagsresor,12
"Försäljning, inköp, marknadsföring",Vaggeryd,kemikalier,12
"Försäljning, inköp, marknadsföring",Vaggeryd,säljerfarenhet,12
"Försäljning, inköp, marknadsföring",Huddinge,svenska,1512
"Försäljning, inköp, marknadsföring",Huddinge,försäljning,799
"Försäljning, inköp, marknadsföring",Huddinge,körkort,513
"Försäljning, inköp, marknadsföring",Huddinge,engelska,265
"Försäljning, inköp, marknadsföring",Huddinge,personlig utveckling,229
"Försäljning, inköp, marknadsföring",Huddinge,varumärken,186
"Försäljning, inköp, marknadsföring",Huddinge,rådgivning,127
"Försäljning, inköp, marknadsföring",Huddinge,telefonintervju,123
"Försäljning, inköp, marknadsföring",Huddinge,bilen,116
"Försäljning, inköp, marknadsföring",Huddinge,kundrelationer,102
Hantverk,Göteborg,svenska,43
Hantverk,Göteborg,körkort,38
Hantverk,Göteborg,bageri,26
Hantverk,Göteborg,lås,25
Hantverk,Göteborg,konditori,21
Hantverk,Göteborg,reparation,21
Hantverk,Göteborg,montering,19
Hantverk,Göteborg,tillverkning,18
Hantverk,Göteborg,mästarbrev,17
Hantverk,Göteborg,kundservice,16
"Försäljning, inköp, marknadsföring",Burlöv,svenska,103
"Försäljning, inköp, marknadsföring",Burlöv,försäljning,90
"Försäljning, inköp, marknadsföring",Burlöv,körkort,41
"Försäljning, inköp, marknadsföring",Burlöv,egen bil,37
"Försäljning, inköp, marknadsföring",Burlöv,engelska,34
"Försäljning, inköp, marknadsföring",Burlöv,verktyg,33
"Försäljning, inköp, marknadsföring",Burlöv,kommunikation,28
"Försäljning, inköp, marknadsföring",Burlöv,höjder,24
"Försäljning, inköp, marknadsföring",Burlöv,butik,20
"Försäljning, inköp, marknadsföring",Burlöv,säljteam,18
"Försäljning, inköp, marknadsföring",Nynäshamn,svenska,402
"Försäljning, inköp, marknadsföring",Nynäshamn,försäljning,250
"Försäljning, inköp, marknadsföring",Nynäshamn,körkort,197
"Försäljning, inköp, marknadsföring",Nynäshamn,egen bil,129
"Försäljning, inköp, marknadsföring",Nynäshamn,personlig utveckling,44
"Försäljning, inköp, marknadsföring",Nynäshamn,kommunikation,42
"Försäljning, inköp, marknadsföring",Nynäshamn,varumärken,42
"Försäljning, inköp, marknadsföring",Nynäshamn,verktyg,35
"Försäljning, inköp, marknadsföring",Nynäshamn,engelska,34
"Försäljning, inköp, marknadsföring",Nynäshamn,höjder,33
Data/IT,Laholm,open source,11
Data/IT,Laholm,python,7
Data/IT,Laholm,django,6
Data/IT,Laholm,typescript,5
Data/IT,Laholm,react,5
Data/IT,Laholm,deployment,4
Data/IT,Laholm,personuppgifter,4
Data/IT,Laholm,powershell,4
Data/IT,Laholm,esperanto,3
Data/IT,Laholm,ändringshantering,3
"Försäljning, inköp, marknadsföring",Järfälla,svenska,1252
"Försäljning, inköp, marknadsföring",Järfälla,försäljning,758
"Försäljning, inköp, marknadsföring",Järfälla,körkort,359
"Försäljning, inköp, marknadsföring",Järfälla,engelska,256
"Försäljning, inköp, marknadsföring",Järfälla,personlig utveckling,175
"Försäljning, inköp, marknadsföring",Järfälla,bilen,132
"Försäljning, inköp, marknadsföring",Järfälla,kundservice,131
"Försäljning, inköp, marknadsföring",Järfälla,kundrelationer,122
"Försäljning, inköp, marknadsföring",Järfälla,varumärken,118
"Försäljning, inköp, marknadsföring",Järfälla,kommunikationsfärdigheter,98
"Försäljning, inköp, marknadsföring",Gnesta,svenska,289
"Försäljning, inköp, marknadsföring",Gnesta,körkort,189
"Försäljning, inköp, marknadsföring",Gnesta,försäljning,188
"Försäljning, inköp, marknadsföring",Gnesta,personlig utveckling,103
"Försäljning, inköp, marknadsföring",Gnesta,varumärken,101
"Försäljning, inköp, marknadsföring",Gnesta,egen bil,59
"Försäljning, inköp, marknadsföring",Gnesta,rådgivning,22
"Försäljning, inköp, marknadsföring",Gnesta,försäljningserfarenhet,22
"Försäljning, inköp, marknadsföring",Gnesta,säkerhet,22
"Försäljning, inköp, marknadsföring",Gnesta,abonnemang,21
"Försäljning, inköp, marknadsföring",Strängnäs,svenska,307
"Försäljning, inköp, marknadsföring",Strängnäs,försäljning,305
"Försäljning, inköp, marknadsföring",Strängnäs,körkort,290
"Försäljning, inköp, marknadsföring",Strängnäs,egen bil,180
"Försäljning, inköp, marknadsföring",Strängnäs,varumärken,78
"Försäljning, inköp, marknadsföring",Strängnäs,personlig utveckling,78
"Försäljning, inköp, marknadsföring",Strängnäs,engelska,53
"Försäljning, inköp, marknadsföring",Strängnäs,trygghetsförsäkring,45
"Försäljning, inköp, marknadsföring",Strängnäs,kundservice,38
"Försäljning, inköp, marknadsföring",Strängnäs,arbetsliv,32
"Försäljning, inköp, marknadsföring",Surahammar,försäljning,198
"Försäljning, inköp, marknadsföring",Surahammar,körkort,161
"Försäljning, inköp, marknadsföring",Surahammar,svenska,106
"Försäljning, inköp, marknadsföring",Surahammar,personlig utveckling,106
"Försäljning, inköp, marknadsföring",Surahammar,varumärken,102
"Försäljning, inköp, marknadsföring",Surahammar,egen bil,57
"Försäljning, inköp, marknadsföring",Surahammar,telefonintervju,34
"Försäljning, inköp, marknadsföring",Surahammar,trygghetsförsäkring,14
"Försäljning, inköp, marknadsföring",Surahammar,abonnemang,12
"Försäljning, inköp, marknadsföring",Surahammar,festivaler,12
"Försäljning, inköp, marknadsföring",Västerås,svenska,1396
"Försäljning, inköp, marknadsföring",Västerås,försäljning,1226
"Försäljning, inköp, marknadsföring",Västerås,körkort,740
"Försäljning, inköp, marknadsföring",Västerås,engelska,558
"Försäljning, inköp, marknadsföring",Västerås,personlig utveckling,246
"Försäljning, inköp, marknadsföring",Västerås,egen bil,241
"Försäljning, inköp, marknadsföring",Västerås,varumärken,233
"Försäljning, inköp, marknadsföring",Västerås,kundservice,229
"Försäljning, inköp, marknadsföring",Västerås,kommunikation,165
"Försäljning, inköp, marknadsföring",Västerås,butik,123
"Försäljning, inköp, marknadsföring",Enköping,svenska,639
"Försäljning, inköp, marknadsföring",Enköping,körkort,536
"Försäljning, inköp, marknadsföring",Enköping,försäljning,498
"Försäljning, inköp, marknadsföring",Enköping,varumärken,180
"Försäljning, inköp, marknadsföring",Enköping,bilen,169
"Försäljning, inköp, marknadsföring",Enköping,egen bil,140
"Försäljning, inköp, marknadsföring",Enköping,personlig utveckling,138
"Försäljning, inköp, marknadsföring",Enköping,fordonsbranschen,86
"Försäljning, inköp, marknadsföring",Enköping,administration,74
"Försäljning, inköp, marknadsföring",Enköping,fordon,69
Data/IT,Partille,open source,12
Data/IT,Partille,svenska,11
Data/IT,Partille,innovation,8
Data/IT,Partille,python,7
Data/IT,Partille,embedded,7
Data/IT,Partille,typescript,6
Data/IT,Partille,react,6
Data/IT,Partille,django,6
Data/IT,Partille,sales,6
Data/IT,Partille,gdpr,6
Data/IT,Stockholm,svenska,5932
Data/IT,Stockholm,engelska,5164
Data/IT,Stockholm,design,2687
Data/IT,Stockholm,data,2553
Data/IT,Stockholm,teknik,1911
Data/IT,Stockholm,microsoft azure,1630
Data/IT,Stockholm,arbetslivserfarenhet,1615
Data/IT,Stockholm,java,1435
Data/IT,Stockholm,agile,1381
Data/IT,Stockholm,nätverk,1310
Data/IT,Umeå,svenska,350
Data/IT,Umeå,engelska,277
Data/IT,Umeå,teknik,147
Data/IT,Umeå,problemlösning,104
Data/IT,Umeå,arbetslivserfarenhet,94
Data/IT,Umeå,nätverk,93
Data/IT,Umeå,felsökning,91
Data/IT,Umeå,systemutveckling,87
Data/IT,Umeå,java,85
Data/IT,Umeå,datavetenskap,69
Yrken med teknisk inriktning,Göteborg,svenska,1775
Yrken med teknisk inriktning,Göteborg,engelska,1731
Yrken med teknisk inriktning,Göteborg,design,1474
Yrken med teknisk inriktning,Göteborg,automotive,1166
Yrken med teknisk inriktning,Göteborg,data,655
Yrken med teknisk inriktning,Göteborg,teknik,611
Yrken med teknisk inriktning,Göteborg,elektronik,587
Yrken med teknisk inriktning,Göteborg,körkort,584
Yrken med teknisk inriktning,Göteborg,konstruktion,571
Yrken med teknisk inriktning,Göteborg,automation,559
"Administration, ekonomi, juridik",Norrtälje,svenska,181
"Administration, ekonomi, juridik",Norrtälje,försäkring,126
"Administration, ekonomi, juridik",Norrtälje,funktionsnedsättning,40
"Administration, ekonomi, juridik",Norrtälje,sjukvård,25
"Administration, ekonomi, juridik",Norrtälje,engelska,23
"Administration, ekonomi, juridik",Norrtälje,kommunikation,21
"Administration, ekonomi, juridik",Norrtälje,administrativa uppgifter,21
"Administration, ekonomi, juridik",Norrtälje,redovisning,20
"Administration, ekonomi, juridik",Norrtälje,högskoleutbildning,20
"Administration, ekonomi, juridik",Norrtälje,microsoft office,19
"Försäljning, inköp, marknadsföring",Kristinehamn,svenska,473
"Försäljning, inköp, marknadsföring",Kristinehamn,försäljning,240
"Försäljning, inköp, marknadsföring",Kristinehamn,körkort,136
"Försäljning, inköp, marknadsföring",Kristinehamn,telefonintervju,102
"Försäljning, inköp, marknadsföring",Kristinehamn,egen bil,85
"Försäljning, inköp, marknadsföring",Kristinehamn,språkkunskaper,68
"Försäljning, inköp, marknadsföring",Kristinehamn,ledarskap,38
"Försäljning, inköp, marknadsföring",Kristinehamn,rådgivning,32
"Försäljning, inköp, marknadsföring",Kristinehamn,försäljningserfarenhet,31
"Försäljning, inköp, marknadsföring",Kristinehamn,säkerhet,31
"Försäljning, inköp, marknadsföring",Karlskoga,svenska,394
"Försäljning, inköp, marknadsföring",Karlskoga,försäljning,187
"Försäljning, inköp, marknadsföring",Karlskoga,körkort,165
"Försäljning, inköp, marknadsföring",Karlskoga,egen bil,105
"Försäljning, inköp, marknadsföring",Karlskoga,engelska,97
"Försäljning, inköp, marknadsföring",Karlskoga,inköp,50
"Försäljning, inköp, marknadsföring",Karlskoga,personlig utveckling,43
"Försäljning, inköp, marknadsföring",Karlskoga,leverantörer,41
"Försäljning, inköp, marknadsföring",Karlskoga,varumärken,40
"Försäljning, inköp, marknadsföring",Karlskoga,trygghetsförsäkring,30
"Försäljning, inköp, marknadsföring",Karlstad,svenska,823
"Försäljning, inköp, marknadsföring",Karlstad,försäljning,628
"Försäljning, inköp, marknadsföring",Karlstad,körkort,435
"Försäljning, inköp, marknadsföring",Karlstad,engelska,232
"Försäljning, inköp, marknadsföring",Karlstad,egen bil,206
"Försäljning, inköp, marknadsföring",Karlstad,kundservice,99
"Försäljning, inköp, marknadsföring",Karlstad,kommunikation,94
"Försäljning, inköp, marknadsföring",Karlstad,butik,90
"Försäljning, inköp, marknadsföring",Karlstad,språkkunskaper,82
"Försäljning, inköp, marknadsföring",Karlstad,budget,81
"Transport, distribution, lager",Helsingborg,svenska,571
"Transport, distribution, lager",Helsingborg,truckkort,493
"Transport, distribution, lager",Helsingborg,lager,475
"Transport, distribution, lager",Helsingborg,körkort,472
"Transport, distribution, lager",Helsingborg,truckkörning,312
"Transport, distribution, lager",Helsingborg,egen bil,258
"Transport, distribution, lager",Helsingborg,god fysik,198
"Transport, distribution, lager",Helsingborg,tunga lyft,196
"Transport, distribution, lager",Helsingborg,paketering,174
"Transport, distribution, lager",Helsingborg,engelska,139
